RH50_0deg_O_scan1_2.Analysis-Filter
"BaryCenterX","BaryCenterY","BaryCenterZ","EqDiameter","OrientationPhi","OrientationTheta","Volume3d","Anisotropy","AspectRatio","index"
356.525,787.475,578.5,1.01607,90,45,0.54925,1,0,17730
992.55,838.5,578.825,1.01607,0,90,0.54925,1,0,17733
1175.85,1024.4,580.125,1.46543,0,90,1.64775,1,0,17739
444.629,1079.87,582.151,3.29167,82.3925,75.6908,18.6745,0.953511,0,17740
472.37,1135.51,702.783,24.2092,5.52841,106.078,7429.15,0.99948,0,17741
566.28,538.547,579.67,1.98889,76.4112,87.4311,4.11937,0.949234,0,17746
566.904,603.642,579.592,2.35809,89.7728,91.283,6.86562,0.976837,0,17748
565.5,637.325,579.15,1.01607,90,90,0.54925,1,0,17750
566.15,639.6,579.475,1.01607,0,90,0.54925,1,0,17751
568.793,810.55,579.583,1.98889,80.3983,66.8226,4.11937,0.928138,0,17753
483.925,860.925,579.475,1.01607,54.7356,135,0.54925,1,0,17755
229.061,161.444,583.367,4.96957,50.7347,141.48,64.2622,0.805834,0,17760
844.421,162.373,582.344,3.50363,11.6913,143.786,22.5192,0.620838,0,17761
376.911,320.428,693.815,25.386,3.184,172.923,8566.1,0.999248,0,17765
1128.62,434.791,583.026,3.06691,60.5297,86.276,15.1044,0.971937,0,17768
500.474,550.186,581.763,2.97101,82.9874,167.518,13.7312,0.886045,0,17769
629.868,780.941,652.636,27.3734,73.5574,78.0444,10739.5,0.999897,0,17770
515.45,1049.1,581.1,1.37902,0,90,1.37312,1,0,17779
1055.61,1075.16,583.046,4.39628,9.56008,52.6928,44.4892,0.774801,0,17780
270.632,1131.42,579.8,1.94367,89.0697,116.407,3.84475,1.00034,0,17782
1119.03,180.11,583.292,3.5597,17.5298,139.124,23.6177,0.87181,0,17785
560.889,559.404,582.251,4.97664,86.6212,87.8769,64.5369,0.973141,0,17790
559.65,637.975,580.45,1.01607,90,90,0.54925,1,0,17791
567.45,689.325,580.45,1.01607,90,90,0.54925,1,0,17793
798.238,812.057,614.662,12.6919,22.9781,116.1,1070.49,0.997199,0,17794
324.455,951.095,683.637,23.4006,8.7915,105.43,6709.36,0.999262,0,17800
707.2,235.3,581.75,1.16311,0,90,0.823875,1,0,17805
1266.69,410.077,877.71,37.3161,3.25259,73.0558,27207.4,0.998779,0,17809
609.731,688.298,638.969,27.9659,77.467,81.0826,11452.1,0.999872,0,17813
947.05,577.2,581.88,1.37902,33.3595,92.2541,1.37312,1.00097,0,17816
539.717,666.467,581.317,1.16311,49.1156,136.85,0.823875,1.14303,0,17819
632.45,669.825,581.1,1.01607,90,90,0.54925,1,0,17820
567.45,748.475,581.1,1.01607,90,90,0.54925,1,0,17822
447.942,1163.24,584.4,4.46749,86.9404,148.026,46.6862,0.813502,0,17827
1037,193.551,585.891,6.03944,31.5023,114.144,115.342,0.87059,0,17829
1102.11,246.169,695.313,25.1387,22.9464,67.0088,8318.12,0.999439,0,17830
552.097,357.028,656.491,22.8769,55.7334,59.0213,6268.86,0.999653,0,17831
163.604,440.259,584.337,4.2465,82.6874,141.612,40.0952,0.881164,0,17833
559,568.425,581.75,1.01607,90,90,0.54925,1,0,17835
1203.07,592.122,584.52,2.29345,8.6581,67.0757,6.31637,0.993715,0,17836
1176.59,645.273,582.755,2.25972,60.1789,45.1792,6.04175,0.922548,0,17839
620.202,565.987,645.771,18.0252,60.0084,68.8406,3066.46,0.99978,0,17855
559.65,634.075,582.4,1.28017,90,90,1.0985,1,0,17860
173.55,1024.4,582.725,1.01607,0,90,0.54925,1,0,17864
809.9,1184.3,582.725,1.01607,0,90,0.54925,1,0,17865
529.037,1208.99,587.934,12.5659,81.3757,171.655,1038.91,0.853936,0,17866
594.45,1266.27,584.342,3.44571,62.8556,100.706,21.4207,0.933254,0,17867
763.75,1269.45,582.725,1.01607,0,90,0.54925,1,0,17868
878.294,76.8625,585.487,2.66286,31.4372,90.7398,9.8865,0.940824,0,17871
896.09,643.5,583.57,1.37902,88.0764,150.202,1.37312,0.950943,0,17882
218.806,940.138,619.77,18.4817,5.4753,120.003,3305.39,0.991811,0,17887
804.7,1039.02,583.05,1.01607,90,90,0.54925,1,0,17888
515.45,1050.72,583.05,1.01607,90,90,0.54925,1,0,17889
568.219,149.053,617.135,16.7725,42.6663,120.192,2470.53,0.996664,0,17891
218.4,169,585,1.37902,0,90,1.37312,1,0,17892
941.633,197.352,584.629,2.22495,82.6831,55.1263,5.76712,0.903665,0,17893
977.6,306.15,584.35,1.16311,0,90,0.823875,1,0,17897
1102.4,662.025,583.7,1.01607,90,90,0.54925,1,0,17900
705.186,1041.76,588.071,9.06874,76.5889,78.9965,390.517,0.79505,0,17908
321.454,1085.26,587.545,4.73185,86.9513,159.07,55.4742,0.838356,0,17909
905.914,1217.82,583.979,1.54269,75.6662,177.642,1.92237,0.986091,0,17912
978.9,306.8,584.675,1.01607,0,90,0.54925,1,0,17914
564.2,627.9,584.35,1.16311,90,90,0.823875,1,0,17921
999.529,637.753,584.795,2.15195,79.0494,92.0895,5.21787,0.981324,0,17923
564.85,650.975,584.35,1.01607,90,90,0.54925,1,0,17924
871.389,825.078,588.438,3.70542,33.6871,135.582,26.6386,0.827511,0,17929
540.091,1013.59,584.901,2.58673,85.8645,114.3,9.06262,0.951764,0,17932
383.023,1043.6,588.396,3.97778,19.1486,43.1583,32.955,0.894202,0,17933
576.215,1282.21,665.734,23.9209,22.4388,101.599,7166.89,0.998117,0,17940
620.75,1313,584.675,1.01607,0,90,0.54925,1,0,17942
910.65,323.375,585.325,1.01607,45,90,0.54925,1,0,17943
601.811,428.041,589.137,11.3095,82.721,101.613,757.416,0.973448,0,17946
700.477,564.485,603.467,16.4784,72.7716,105.042,2342.83,0.998298,0,17947
1011.12,566.684,587.039,3.37045,55.012,50.2458,20.0476,0.932607,0,17949
302.25,618.8,585.975,1.28017,0,90,1.0985,1,0,17950
919.669,697.073,586.455,3.58708,87.0006,139.725,24.167,0.719728,0,17953
742.3,859.95,585.325,1.01607,0,90,0.54925,1,0,17955
1262.16,537.189,587.528,2.11351,44.8482,81.5325,4.94325,1.03404,0,17964
185.9,881.4,585.65,1.16311,90,90,0.823875,1,0,17969
867.261,999.924,588.244,3.89888,57.2979,178.947,31.0326,0.830826,0,17970
902.804,1220.61,586.393,1.94367,65.2805,130.906,3.84475,0.907449,0,17973
507.65,258.7,587.031,1.61291,60.1282,90,2.197,1,0,17978
484.539,665.131,588.611,2.11351,6.12643,63.2253,4.94325,0.966833,0,17984
378.256,784.539,656.202,18.6511,16.6881,107.453,3397.11,0.998632,0,17986
415.528,1136.42,593.477,10.3207,50.3418,59.1629,575.614,0.840007,0,17990
708.5,1187.22,586.625,1.01607,45,90,0.54925,1,0,17991
814.698,1198.48,588.281,2.22495,29.4736,118.466,5.76712,0.997996,0,17992
706.964,1274.4,732.006,25.8462,31.239,142.216,9040.38,0.999701,0,17993
725.176,1226.84,588.9,2.47769,73.8527,80.8291,7.96412,0.974146,0,17994
663.854,1296.03,589.179,2.63797,39.5293,152.396,9.61187,0.944123,0,17995
768.444,269.244,588.142,2.11351,65.4268,75.8007,4.94325,0.90929,0,17997
101.572,516.112,590.31,3.02928,39.8585,166.707,14.5551,0.970415,0,18002
287.274,677.236,592.118,3.75567,17.2536,83.4229,27.7371,0.960471,0,18003
130,874.033,587.167,1.16311,54.8226,88.7295,0.823875,1.00036,0,18005
783.9,915.958,587.6,1.46543,89.5133,165.675,1.64775,0.851397,0,18006
217.267,171.511,598.751,6.92439,12.5127,110.186,173.838,0.96278,0,18010
1205.75,372.287,588.412,1.28017,45,90,1.0985,1,0,18013
674.7,377,588.575,1.28017,0,90,1.0985,1,0,18014
340.222,579.709,589.595,2.82534,89.0253,90.5331,11.8089,0.983325,0,18015
530.61,588.589,590.709,6.97147,60.0507,140.261,177.408,0.722057,0,18016
816.481,728.901,589.963,3.69265,85.7382,51.0118,26.364,0.822785,0,18019
846.475,733.425,588.25,2.38912,73.2462,47.883,7.14025,0.875391,0,18020
634.237,748.637,588.575,1.61291,18.0802,133.52,2.197,0.904093,0,18021
691.652,866.476,590.174,2.35809,64.9021,179.195,6.86562,1.04802,0,18038
367.9,1170.65,588.25,1.16311,90,90,0.823875,1,0,18042
597.274,1244.22,649.055,17.5506,49.847,98.1353,2830.56,0.999548,0,18043
937.95,1237.92,588.25,1.01607,90,90,0.54925,1,0,18044
765.158,1253.25,589.631,2.32622,67.4719,62.876,6.591,0.997038,0,18045
575.489,1310.24,599.794,11.7905,45.392,84.5473,858.203,0.949457,0,18046
648.917,67.3833,589.117,1.16311,70.1911,50.7443,0.823875,0.89003,0,18047
563.387,69.875,589.387,1.28017,60,125.264,1.0985,0.828427,0,18048
990.6,195,589.55,1.16311,0,90,0.823875,1,0,18049
1182.75,500.302,693.427,24.0962,45.6191,56.3434,7325.62,0.99969,0,18052
940.041,736.062,592.824,9.91253,83.8649,117.609,509.979,0.898449,0,18057
510.463,788.227,590.239,3.27546,69.4048,133.392,18.3999,0.719659,0,18058
757.825,823.6,589.55,2.38912,82.5172,79.4937,7.14025,0.988542,0,18060
190.027,925.654,593.829,3.15717,22.1428,81.4191,16.4775,0.973694,0,18062
935.491,972.88,589.833,2.29345,76.1812,101.346,6.31637,0.902911,0,18063
334.75,167.65,589.8,1.89625,88.4167,172.526,3.57012,1.0157,0,18068
990.6,294.45,589.983,1.16311,69.5565,135.401,0.823875,1.01087,0,18071
272.535,526.215,600.547,9.44218,25.0093,129.539,440.773,0.953417,0,18074
948.389,153.009,670.645,19.101,4.52608,49.9166,3648.94,0.999101,0,18081
307.357,184.229,591.825,1.94367,0.560408,123.781,3.84475,0.974176,0,18083
782.6,444.6,590.525,1.01607,0,90,0.54925,1,0,18086
1229.51,510.243,613.943,17.4805,60.1212,81.6434,2796.78,0.996125,0,18087
82.55,577.85,590.525,1.01607,0,90,0.54925,1,0,18089
620.444,655.517,591.937,3.9667,73.8706,99.9296,32.6804,0.941302,0,18090
639.292,665.919,592.811,3.95556,54.4697,66.9556,32.4057,0.917472,0,18091
631.15,763.425,590.2,1.01607,90,90,0.54925,1,0,18092
589.712,1000.19,590.688,1.28017,69.4515,156.128,1.0985,0.967357,0,18095
1006.59,318.846,591.998,3.43092,67.9113,122.392,21.1461,0.915274,0,18098
1173.99,345.951,594.428,3.7803,5.11218,133.916,28.2864,0.944263,0,18099
832,1027.32,590.85,1.01607,90,90,0.54925,1,0,18108
646.425,1124.82,591.175,1.01607,54.7356,45,0.54925,1,0,18111
1088.25,368.644,595.674,5.97158,86.8862,76.4281,111.498,0.926417,0,18116
679.806,377.687,592.873,4.0215,89.9001,97.499,34.0535,0.956925,0,18117
301.73,631.02,592.02,1.37902,83.5039,134.355,1.37312,0.994188,0,18120
826.859,815.583,593.248,4.10618,75.0414,50.4673,36.2505,0.885032,0,18121
697.45,887.575,591.5,1.01607,90,90,0.54925,1,0,18122
1209.97,899.925,591.825,1.28017,68.6224,113.044,1.0985,1,0,18123
515.004,988.118,594.756,3.80461,33.1377,135.429,28.8356,0.828416,0,18125
598.433,1218.32,591.717,1.16311,40.2233,53.6757,0.823875,1.19358,0,18130
461.316,183.612,611.936,14.6225,66.3607,90.1139,1637.04,0.997699,0,18133
314.221,387.544,595.021,2.66286,73.9993,106.856,9.8865,0.924081,0,18137
611,397.475,592.15,1.01607,90,90,0.54925,1,0,18138
956.556,427.551,595.089,2.93085,35.5238,174.682,13.182,0.984462,0,18139
781.663,444.887,593.431,2.6126,89.0051,95.9133,9.33725,0.96521,0,18141
571.35,888.55,593.125,1.28017,0,90,1.0985,1,0,18143
858.433,1052.78,592.367,1.16311,66.4279,46.6374,0.823875,0.937335,0,18145
329.131,1223.8,594.552,3.13953,61.7897,168.587,16.2029,0.907134,0,18147
730.501,1309.6,598.028,9.03674,63.7002,78.6339,386.397,0.968758,0,18148
579.583,147.117,593.721,1.84632,71.1102,101.684,3.2955,0.871899,0,18149
861.204,322.892,596.385,3.73072,37.9914,144.088,27.1879,0.92763,0,18152
190.883,380.394,594.1,2.11351,13.2873,66.0494,4.94325,0.877432,0,18153
776.989,641.732,594.488,3.10365,55.1425,66.1939,15.6536,0.7923,0,18155
163.877,895.485,595.176,4.29444,53.2994,92.2481,41.4684,0.87068,0,18159
363.458,1083.01,594.317,1.46543,12.5079,54.0605,1.64775,0.97896,0,18163
711.75,1205.32,593.233,1.16311,15.1578,126.438,0.823875,1.2264,0,18164
635.7,1283.75,592.8,1.16311,90,90,0.823875,1,0,18165
546.578,327.672,594.028,1.6775,81.2485,132.129,2.47162,1.01457,0,18169
1299.13,814.45,593.883,1.16311,68.1291,123.801,0.823875,0.948285,0,18173
593.496,983.821,594.471,1.94367,89.243,66.13,3.84475,0.951479,0,18178
204.587,1017.74,593.45,1.28017,90,73.155,1.0985,1,0,18180
361.595,1080.23,594.75,1.73746,33.7145,53.1129,2.74625,0.985899,0,18181
502.45,399.1,594.425,1.01607,0,90,0.54925,1,0,18186
668.479,422.964,594.564,1.54269,77.3098,69.7024,1.92237,0.859738,0,18187
1209,898.625,594.1,1.01607,90,90,0.54925,1,0,18193
1208.35,901.225,594.1,1.28017,90,90,1.0985,1,0,18194
895.95,1071.75,597.675,3.0101,62.7644,102.968,14.2805,1.00394,0,18195
890.175,294.45,596.096,1.94367,32.8848,179.552,3.84475,1.00003,0,18199
1209.46,317.107,595.864,1.54269,57.2719,80.2337,1.92237,0.968209,0,18201
64.1643,561.229,595.307,1.54269,87.1025,161.423,1.92237,0.992058,0,18207
331.692,1179.29,596.214,3.67978,88.8902,88.5922,26.0894,0.850866,0,18221
714.784,1294.34,602.794,12.7244,73.0703,100.284,1078.73,0.97731,0,18223
647.544,489.089,596.05,1.6775,67.7818,47.1446,2.47162,0.984442,0,18227
217.976,552.5,597.491,2.29345,44.3906,49.4322,6.31637,0.92782,0,18229
635.976,566.955,598.869,3.64063,23.4833,44.9115,25.2655,0.787159,0,18231
353.747,642.712,723.24,23.9362,10.2047,42.5844,7180.62,0.999519,0,18232
191.1,931.45,595.725,1.28017,58.2825,90,1.0985,1,0,18237
788.317,210.667,690.388,22.8742,7.70873,117.744,6266.67,0.99896,0,18239
273,426.075,596.05,1.01607,90,90,0.54925,1,0,18241
552.401,696.119,636.216,21.6616,69.6677,63.2967,5321.96,0.999456,0,18242
936.001,765.78,639.943,16.7476,25.7102,69.8721,2459.54,0.997709,0,18245
690.95,817.05,596.375,1.01607,0,90,0.54925,1,0,18247
1217.03,850.618,597.35,1.94367,73.2702,130.043,3.84475,0.981175,0,18249
617.222,1182.81,648.098,23.0933,62.5518,91.6414,6448.47,0.999266,0,18254
644.8,23.075,596.7,1.28017,90,90,1.0985,1,0,18257
1011.66,791.613,597.783,1.98889,63.5895,104.355,4.11937,0.978357,0,18263
824.251,881.44,599.802,3.91035,72.9378,106.634,31.3072,0.791346,0,18264
1107.08,908.826,599.192,2.66286,77.2343,168.395,9.8865,0.977832,0,18265
190.45,929.825,596.7,1.01607,90,90,0.54925,1,0,18266
620.641,1204.19,688.8,27.7021,60.7129,85.5434,11131.1,0.999421,0,18269
264.55,1166.42,597.025,1.01607,45,90,0.54925,1,0,18271
652.977,162.281,667.884,29.4184,56.1866,88.2116,13330.8,0.99844,0,18275
32.6666,640.934,890.171,59.8311,10.9206,95.6418,112145,0.994986,0,18277
790.282,953.077,598.532,1.79354,58.9822,58.2396,3.02087,0.990924,0,18288
576.794,982.484,598.352,3.35499,70.7262,137.375,19.773,0.945153,0,18290
1130.69,1035.14,598.421,2.07362,5.96478,46.0761,4.66862,0.923441,0,18291
254.085,1095.62,604.545,7.74857,76.2564,143.957,243.592,0.965405,0,18292
871.231,1179.63,908.183,57.391,13.5472,86.0211,98976.2,0.985687,0,18293
828.455,1221.89,648.156,19.0962,8.80537,72.2681,3646.2,0.996352,0,18294
663.65,412.75,598.325,1.01607,0,90,0.54925,1,0,18297
1048.01,594.587,598.279,2.44887,86.751,151.719,7.6895,0.978464,0,18298
320.893,839.637,599.625,3.93308,77.2856,130.678,31.8565,0.878428,0,18303
870.849,927.63,599.825,3.37045,86.9155,47.107,20.0476,0.880111,0,18304
1201.85,1025.7,598.325,1.01607,0,90,0.54925,1,0,18309
694.376,1316.15,604.592,10.2062,66.4273,84.2511,556.665,0.942552,0,18313
1040.3,244.4,599.45,1.89625,83.8652,105.675,3.57012,0.963045,0,18316
262.606,389.958,670.285,19.5476,36.0091,85.3573,3910.93,0.99926,0,18318
1010.04,624.885,616.569,13.062,62.9888,73.5341,1166.88,0.996457,0,18320
60.1545,638.005,599.359,1.79354,30.3521,131.102,3.02087,0.906622,0,18323
231.826,731.084,604.833,4.03228,17.0326,61.3497,34.3281,0.949259,0,18327
1177.78,849.265,820.964,28.0092,20.2838,71.1451,11505.4,0.999894,0,18329
657.35,810.829,617.353,12.2151,37.9203,117.117,954.322,0.987895,0,18330
378.247,944.004,601.016,3.5597,53.5728,104.248,23.6177,0.812861,0,18333
583.816,1158.65,608.915,12.3827,55.9733,114.451,994.142,0.975351,0,18336
264.694,1167.98,599.878,1.6775,24.1725,53.1717,2.47162,0.953331,0,18337
713.25,1214.3,600.1,1.89625,38.248,135.728,3.57012,0.934013,0,18339
690.725,311.525,599.675,2.38912,72.913,53.9662,7.14025,0.97862,0,18342
833.906,566.985,613.068,11.3829,11.8185,169.116,772.245,0.956219,0,18347
545.182,704.482,601.064,4.21722,69.9962,58.0359,39.2714,0.841104,0,18351
642.823,904.221,658.38,24.1838,70.6536,89.785,7405.81,0.999738,0,18352
826.048,763.378,600.33,3.60062,87.0265,80.2891,24.4416,0.807943,0,18353
676.65,781.3,599.625,1.01607,0,90,0.54925,1,0,18354
590.593,938.917,601.431,2.82534,49.6004,166.96,11.8089,0.977833,0,18358
284.223,998.4,600.73,1.98889,31.6179,47.0853,4.11937,0.880895,0,18360
710.45,1210.62,599.3,1.01607,90,90,0.54925,1,0,18362
284.673,279.903,603.433,4.23679,45.2194,50.6748,39.8206,0.845301,0,18365
80.65,478.35,601.65,1.89625,25.7897,93.7171,3.57012,0.993324,0,18367
563.513,557.533,601.287,2.63797,61.0125,168.97,9.61187,0.956115,0,18369
506.551,661.659,600.655,3.66682,81.0637,143.355,25.8147,0.929521,0,18373
981.773,675.973,638.66,13.733,28.6311,145.675,1356.1,0.997747,0,18374
755.95,702.65,600.6,1.6775,45,90,2.47162,1,0,18376
676,795.925,599.95,1.01607,90,90,0.54925,1,0,18378
1008.14,911.995,602.58,3.57344,37.3518,162.48,23.8924,0.956173,0,18381
240.733,1143.19,622.471,16.5111,47.6982,116.337,2356.83,0.990987,0,18385
690.198,30.156,604.615,14.4554,86.3781,89.0099,1581.57,0.99159,0,18388
511.23,194.685,606.878,4.10618,58.8847,134.629,36.2505,0.969812,0,18390
1016.74,272.778,602.542,3.50363,70.3212,121.471,22.5192,0.826193,0,18394
451.632,319.62,602.878,3.80461,42.1555,96.0155,28.8356,0.867752,0,18395
678.6,515.233,600.817,1.16311,36.8709,88.7749,0.823875,1.02365,0,18397
1063.35,595.497,628.065,16.685,24.2122,140.048,2432.08,0.985396,0,18399
903.767,763.837,605.107,3.61405,12.2966,61.7966,24.7162,0.99183,0,18401
675.35,772.85,600.925,1.01607,0,90,0.54925,1,0,18402
1165.92,887.247,608.472,4.70831,12.316,146.176,54.6504,0.979801,0,18403
810.018,63.7591,602.077,1.79354,33.8151,63.8402,3.02087,0.951958,0,18408
649.35,399.425,601.25,1.01607,90,90,0.54925,1,0,18410
1223.88,630.718,810.464,30.9138,16.7179,76.0067,15468.8,0.999783,0,18414
631.647,1090.74,602.015,2.07362,74.5867,94.0169,4.66862,0.918077,0,18417
278.753,485.591,604.735,2.91036,39.6905,77.3978,12.9074,0.960626,0,18419
103.61,533.812,602.94,2.75804,75.4208,63.0218,10.985,0.962787,0,18421
543.236,646.066,608.557,7.42038,30.0983,65.276,213.933,0.946706,0,18425
229.84,701.805,603.525,1.73746,12.7359,59.9725,2.74625,0.967719,0,18426
707.848,1231.35,623.147,11.4553,41.1143,104.413,787.075,0.993001,0,18430
659.072,1299.1,612.849,14.6167,73.1988,80.212,1635.12,0.991076,0,18432
654.207,516.161,604.684,3.38577,75.1658,96.85,20.3222,0.890407,0,18436
635.375,636.025,602.55,1.01607,90,45,0.54925,1,0,18438
659.75,656.175,602.55,1.01607,90,90,0.54925,1,0,18439
1273.02,842.725,602.875,1.01607,54.7356,45,0.54925,1,0,18442
266.192,844.42,606.115,3.65377,50.9349,90.6784,25.5401,0.968163,0,18443
521.125,1192.57,604.075,2.38912,56.9343,105.584,7.14025,0.948235,0,18451
336.71,191.672,606.188,3.27546,17.9449,83.0692,18.3999,0.912091,0,18455
654.55,320.775,603.2,1.28017,90,90,1.0985,1,0,18456
389.553,977.451,607.265,5.32572,27.9453,81.9605,79.092,0.672769,0,18462
626.118,7.09234,606.675,4.0215,70.0047,167.571,34.0535,0.817145,0,18465
870.414,68.8239,606.222,3.87574,36.1204,147.531,30.4834,0.846325,0,18466
668.2,409.825,603.85,1.01607,90,90,0.54925,1,0,18468
1245.57,486.08,617.346,10.7492,43.576,58.9345,650.312,0.982835,0,18469
1140.1,731.792,605.042,1.46543,3.88681,75.82,1.64775,1.04192,0,18472
568.75,1088.88,604.11,1.37902,77.7178,87.2006,1.37312,1.00833,0,18477
586.653,1273.88,685.341,19.9198,21.186,62.9325,4138.6,0.999141,0,18479
534.928,119.665,606.667,3.61405,60.9251,51.0922,24.7162,0.816792,0,18481
415.638,122.045,609.192,8.00498,13.3847,63.9352,268.583,0.644597,0,18482
655.054,1152.47,656.035,19.4534,51.8078,97.7004,3854.64,0.998947,0,18499
588.729,1320.96,607.237,3.416,7.23108,163.698,20.8715,0.89367,0,18501
46.8,421.85,605.475,1.01607,0,90,0.54925,1,0,18508
114.121,526.765,612.239,8.9481,38.3334,125.871,375.138,0.904183,0,18510
867.262,603.525,605.312,1.28017,62.2466,130.828,1.0985,0.815621,0,18511
358.8,606.45,605.429,1.54269,63.7677,90.5566,1.92237,0.981136,0,18512
124.8,837.119,606.531,1.61291,45,90,2.197,1,0,18514
936,1129.86,605.15,1.28017,90,52.0181,1.0985,1,0,18516
937.625,1131.97,605.15,1.01607,90,45,0.54925,1,0,18517
923.65,1159.6,606.125,1.28017,0,90,1.0985,1,0,18518
647.382,1234.94,608.312,3.38577,17.2405,100.613,20.3222,0.875645,0,18520
1078.35,363.025,605.8,1.01607,90,90,0.54925,1,0,18526
616.469,719.567,659.671,35.2792,76.6797,87.7426,22990.8,0.997082,0,18529
596.87,666.852,629.381,17.5681,71.6455,91.2685,2839.07,0.998915,0,18531
1060.99,728.093,607.704,2.44887,55.2196,118.769,7.6895,1.01407,0,18533
811.471,916.121,607.696,2.32622,66.1801,112.34,6.591,0.943352,0,18534
528.306,943.8,606.378,1.6775,84.0344,60.7057,2.47162,0.987906,0,18536
635.267,1204.88,605.8,1.16311,85.6216,55.6286,0.823875,1.00628,0,18539
735.8,285.567,606.883,1.16311,48.8826,96.1259,0.823875,1.00944,0,18541
728.674,366.126,650.001,17.8793,19.0037,116.489,2992.59,0.996218,0,18542
398.667,429.867,606.883,1.16311,67.0518,44.9704,0.823875,0.978892,0,18544
195,431.789,608.777,2.53338,50.4219,165.168,8.51337,0.991507,0,18545
556.383,478.784,615.574,27.3804,89.4566,107.48,10747.7,0.994216,0,18546
1139.11,1003.92,657.35,15.9249,9.10772,91.3166,2114.61,0.997743,0,18551
584.431,1269.25,608.481,2.03214,27.7753,60.5948,4.394,0.958623,0,18553
482.137,317.322,610.188,2.56034,22.0653,142.697,8.788,0.974499,0,18558
46.3125,420.712,607.75,1.28017,51.8871,78.69,1.0985,1,0,18560
869.483,459.767,607.317,1.16311,54.1075,46.5067,0.823875,1.03329,0,18561
657.15,467.675,607.1,1.01607,90,90,0.54925,1,0,18562
915.55,471.287,608.537,3.0101,36.5609,110.092,14.2805,0.704107,0,18563
640.135,565.788,610.277,5.26335,88.7062,120.906,76.3457,0.805595,0,18564
387.136,781.41,735.497,25.2981,19.0825,69.2329,8477.4,0.99957,0,18565
378.3,831.025,607.1,1.01607,90,90,0.54925,1,0,18568
451.1,868.214,608.4,1.54269,57.4202,62.1653,1.92237,0.992486,0,18569
639.498,1300.7,622.464,13.9024,61.1188,89.0625,1406.9,0.993884,0,18573
655.761,93.4608,656.157,22.7272,60.4524,88.3401,6146.66,0.996659,0,18574
300.04,180.05,608.53,1.73746,82.3569,108.013,2.74625,0.963315,0,18575
